CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
11381,25/02/2014 0:00:00,USD,AUD,"1,87 €","1,87 €",25/02/2014 0:00:00
11382,25/02/2014 0:00:00,USD,BRL,"3,02 €","3,02 €",25/02/2014 0:00:00
11383,25/02/2014 0:00:00,USD,CAD,"1,57 €","1,56 €",25/02/2014 0:00:00
11384,25/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",25/02/2014 0:00:00
11385,25/02/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",25/02/2014 0:00:00
11386,25/02/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",25/02/2014 0:00:00
11387,25/02/2014 0:00:00,USD,JPY,"120,15 €","120,07 €",25/02/2014 0:00:00
11388,25/02/2014 0:00:00,USD,MXN,"9,77 €","9,76 €",25/02/2014 0:00:00
11389,25/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",25/02/2014 0:00:00
11390,25/02/2014 0:00:00,USD,VEB,"1.364,00 €","1.363,91 €",25/02/2014 0:00:00
11391,26/02/2014 0:00:00,USD,ARS,"3,63 €","3,63 €",26/02/2014 0:00:00
11392,26/02/2014 0:00:00,USD,AUD,"1,85 €","1,85 €",26/02/2014 0:00:00
11393,26/02/2014 0:00:00,USD,BRL,"3,16 €","3,17 €",26/02/2014 0:00:00
11394,26/02/2014 0:00:00,USD,CAD,"1,57 €","1,58 €",26/02/2014 0:00:00
11395,26/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",26/02/2014 0:00:00
11396,26/02/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",26/02/2014 0:00:00
11397,26/02/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",26/02/2014 0:00:00
11398,26/02/2014 0:00:00,USD,JPY,"119,08 €","119,10 €",26/02/2014 0:00:00
11399,26/02/2014 0:00:00,USD,MXN,"9,95 €","9,96 €",26/02/2014 0:00:00
11400,26/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",26/02/2014 0:00:00
11401,26/02/2014 0:00:00,USD,VEB,"1.371,00 €","1.371,00 €",26/02/2014 0:00:00
11402,27/02/2014 0:00:00,USD,ARS,"3,63 €","3,63 €",27/02/2014 0:00:00
11403,27/02/2014 0:00:00,USD,AUD,"1,86 €","1,86 €",27/02/2014 0:00:00
11404,27/02/2014 0:00:00,USD,BRL,"3,17 €","3,16 €",27/02/2014 0:00:00
11405,27/02/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",27/02/2014 0:00:00
11406,27/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",27/02/2014 0:00:00
11407,27/02/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",27/02/2014 0:00:00
11408,27/02/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",27/02/2014 0:00:00
11409,27/02/2014 0:00:00,USD,JPY,"118,49 €","118,41 €",27/02/2014 0:00:00
11410,27/02/2014 0:00:00,USD,MXN,"9,96 €","9,95 €",27/02/2014 0:00:00
11411,27/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",27/02/2014 0:00:00
11412,27/02/2014 0:00:00,USD,VEB,"1.346,00 €","1.345,91 €",27/02/2014 0:00:00
11413,28/02/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",28/02/2014 0:00:00
11414,28/02/2014 0:00:00,USD,AUD,"1,86 €","1,86 €",28/02/2014 0:00:00
11415,28/02/2014 0:00:00,USD,BRL,"3,20 €","3,20 €",28/02/2014 0:00:00
11416,28/02/2014 0:00:00,USD,CAD,"1,56 €","1,57 €",28/02/2014 0:00:00
11417,28/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",28/02/2014 0:00:00
11418,28/02/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",28/02/2014 0:00:00
11419,28/02/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",28/02/2014 0:00:00
11420,28/02/2014 0:00:00,USD,JPY,"117,36 €","117,40 €",28/02/2014 0:00:00
11421,28/02/2014 0:00:00,USD,MXN,"9,99 €","9,99 €",28/02/2014 0:00:00
11422,28/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",28/02/2014 0:00:00
11423,28/02/2014 0:00:00,USD,VEB,"1.376,00 €","1.376,09 €",28/02/2014 0:00:00
11424,01/03/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",01/03/2014 0:00:00
11425,01/03/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",01/03/2014 0:00:00
11426,01/03/2014 0:00:00,USD,BRL,"3,21 €","3,20 €",01/03/2014 0:00:00
11427,01/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",01/03/2014 0:00:00
11428,01/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",01/03/2014 0:00:00
11429,01/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",01/03/2014 0:00:00
11430,01/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",01/03/2014 0:00:00
11431,01/03/2014 0:00:00,USD,JPY,"117,40 €","117,37 €",01/03/2014 0:00:00
11432,01/03/2014 0:00:00,USD,MXN,"9,93 €","9,93 €",01/03/2014 0:00:00
11433,01/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",01/03/2014 0:00:00
11434,01/03/2014 0:00:00,USD,VEB,"1.367,00 €","1.366,98 €",01/03/2014 0:00:00
11435,02/03/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",02/03/2014 0:00:00
11436,02/03/2014 0:00:00,USD,AUD,"1,83 €","1,83 €",02/03/2014 0:00:00
11437,02/03/2014 0:00:00,USD,BRL,"3,12 €","3,13 €",02/03/2014 0:00:00
11438,02/03/2014 0:00:00,USD,CAD,"1,56 €","1,57 €",02/03/2014 0:00:00
11439,02/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",02/03/2014 0:00:00
11440,02/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",02/03/2014 0:00:00
11441,02/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",02/03/2014 0:00:00
11442,02/03/2014 0:00:00,USD,JPY,"117,73 €","117,74 €",02/03/2014 0:00:00
11443,02/03/2014 0:00:00,USD,MXN,"9,83 €","9,83 €",02/03/2014 0:00:00
11444,02/03/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",02/03/2014 0:00:00
11445,02/03/2014 0:00:00,USD,VEB,"1.377,00 €","1.377,03 €",02/03/2014 0:00:00
11446,03/03/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",03/03/2014 0:00:00
11447,03/03/2014 0:00:00,USD,AUD,"1,83 €","1,83 €",03/03/2014 0:00:00
11448,03/03/2014 0:00:00,USD,BRL,"3,12 €","3,11 €",03/03/2014 0:00:00
11449,03/03/2014 0:00:00,USD,CAD,"1,56 €","1,55 €",03/03/2014 0:00:00
11450,03/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",03/03/2014 0:00:00
11451,03/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",03/03/2014 0:00:00
11452,03/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",03/03/2014 0:00:00
11453,03/03/2014 0:00:00,USD,JPY,"117,74 €","117,71 €",03/03/2014 0:00:00
11454,03/03/2014 0:00:00,USD,MXN,"9,81 €","9,80 €",03/03/2014 0:00:00
11455,03/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",03/03/2014 0:00:00
11456,03/03/2014 0:00:00,USD,VEB,"1.377,00 €","1.376,91 €",03/03/2014 0:00:00
11457,04/03/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",04/03/2014 0:00:00
11458,04/03/2014 0:00:00,USD,AUD,"1,83 €","1,83 €",04/03/2014 0:00:00
11459,04/03/2014 0:00:00,USD,BRL,"3,12 €","3,13 €",04/03/2014 0:00:00
11460,04/03/2014 0:00:00,USD,CAD,"1,56 €","1,57 €",04/03/2014 0:00:00
11461,04/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",04/03/2014 0:00:00
11462,04/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",04/03/2014 0:00:00
11463,04/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",04/03/2014 0:00:00
11464,04/03/2014 0:00:00,USD,JPY,"117,73 €","117,81 €",04/03/2014 0:00:00
11465,04/03/2014 0:00:00,USD,MXN,"9,81 €","9,82 €",04/03/2014 0:00:00
11466,04/03/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",04/03/2014 0:00:00
11467,04/03/2014 0:00:00,USD,VEB,"1.377,00 €","1.377,07 €",04/03/2014 0:00:00
11468,05/03/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",05/03/2014 0:00:00
11469,05/03/2014 0:00:00,USD,AUD,"1,85 €","1,85 €",05/03/2014 0:00:00
11470,05/03/2014 0:00:00,USD,BRL,"3,10 €","3,10 €",05/03/2014 0:00:00
11471,05/03/2014 0:00:00,USD,CAD,"1,57 €","1,57 €",05/03/2014 0:00:00
11472,05/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",05/03/2014 0:00:00
11473,05/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",05/03/2014 0:00:00
11474,05/03/2014 0:00:00,USD,GBP,"0,66 €","0,65 €",05/03/2014 0:00:00
11475,05/03/2014 0:00:00,USD,JPY,"118,65 €","118,60 €",05/03/2014 0:00:00
11476,05/03/2014 0:00:00,USD,MXN,"9,75 €","9,75 €",05/03/2014 0:00:00
11477,05/03/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",05/03/2014 0:00:00
11478,05/03/2014 0:00:00,USD,VEB,"1.377,00 €","1.376,99 €",05/03/2014 0:00:00
11479,06/03/2014 0:00:00,USD,ARS,"3,62 €","3,62 €",06/03/2014 0:00:00
11480,06/03/2014 0:00:00,USD,AUD,"1,83 €","1,83 €",06/03/2014 0:00:00
11481,06/03/2014 0:00:00,USD,BRL,"3,10 €","3,11 €",06/03/2014 0:00:00
11482,06/03/2014 0:00:00,USD,CAD,"1,57 €","1,57 €",06/03/2014 0:00:00
11483,06/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",06/03/2014 0:00:00
11484,06/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",06/03/2014 0:00:00
11485,06/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",06/03/2014 0:00:00
11486,06/03/2014 0:00:00,USD,JPY,"118,88 €","118,95 €",06/03/2014 0:00:00
11487,06/03/2014 0:00:00,USD,MXN,"9,83 €","9,83 €",06/03/2014 0:00:00
11488,06/03/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",06/03/2014 0:00:00
11489,06/03/2014 0:00:00,USD,VEB,"1.392,00 €","1.392,09 €",06/03/2014 0:00:00
11490,07/03/2014 0:00:00,USD,ARS,"3,58 €","3,58 €",07/03/2014 0:00:00
11491,07/03/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",07/03/2014 0:00:00
11492,07/03/2014 0:00:00,USD,BRL,"3,09 €","3,08 €",07/03/2014 0:00:00
11493,07/03/2014 0:00:00,USD,CAD,"1,56 €","1,55 €",07/03/2014 0:00:00
11494,07/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",07/03/2014 0:00:00
11495,07/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",07/03/2014 0:00:00
11496,07/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",07/03/2014 0:00:00
11497,07/03/2014 0:00:00,USD,JPY,"118,56 €","118,47 €",07/03/2014 0:00:00
11498,07/03/2014 0:00:00,USD,MXN,"9,83 €","9,83 €",07/03/2014 0:00:00
11499,07/03/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",07/03/2014 0:00:00
11500,07/03/2014 0:00:00,USD,VEB,"1.408,00 €","1.407,93 €",07/03/2014 0:00:00
11501,08/03/2014 0:00:00,USD,ARS,"3,60 €","3,60 €",08/03/2014 0:00:00
11502,08/03/2014 0:00:00,USD,AUD,"1,85 €","1,85 €",08/03/2014 0:00:00
11503,08/03/2014 0:00:00,USD,BRL,"3,14 €","3,14 €",08/03/2014 0:00:00
11504,08/03/2014 0:00:00,USD,CAD,"1,56 €","1,57 €",08/03/2014 0:00:00
11505,08/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",08/03/2014 0:00:00
11506,08/03/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",08/03/2014 0:00:00
11507,08/03/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",08/03/2014 0:00:00
11508,08/03/2014 0:00:00,USD,JPY,"119,99 €","120,04 €",08/03/2014 0:00:00
11509,08/03/2014 0:00:00,USD,MXN,"9,86 €","9,86 €",08/03/2014 0:00:00
11510,08/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",08/03/2014 0:00:00
11511,08/03/2014 0:00:00,USD,VEB,"1.403,00 €","1.403,09 €",08/03/2014 0:00:00
11512,09/03/2014 0:00:00,USD,ARS,"3,60 €","3,60 €",09/03/2014 0:00:00
11513,09/03/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",09/03/2014 0:00:00
11514,09/03/2014 0:00:00,USD,BRL,"3,22 €","3,22 €",09/03/2014 0:00:00
11515,09/03/2014 0:00:00,USD,CAD,"1,56 €","1,55 €",09/03/2014 0:00:00
11516,09/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",09/03/2014 0:00:00
11517,09/03/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",09/03/2014 0:00:00
11518,09/03/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",09/03/2014 0:00:00
11519,09/03/2014 0:00:00,USD,JPY,"119,62 €","119,60 €",09/03/2014 0:00:00
11520,09/03/2014 0:00:00,USD,MXN,"9,86 €","9,85 €",09/03/2014 0:00:00
11521,09/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",09/03/2014 0:00:00
11522,09/03/2014 0:00:00,USD,VEB,"1.403,00 €","1.402,91 €",09/03/2014 0:00:00
11523,10/03/2014 0:00:00,USD,ARS,"3,60 €","3,60 €",10/03/2014 0:00:00
11524,10/03/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",10/03/2014 0:00:00
11525,10/03/2014 0:00:00,USD,BRL,"3,22 €","3,22 €",10/03/2014 0:00:00
11526,10/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",10/03/2014 0:00:00
11527,10/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",10/03/2014 0:00:00
11528,10/03/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",10/03/2014 0:00:00
11529,10/03/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",10/03/2014 0:00:00
11530,10/03/2014 0:00:00,USD,JPY,"119,72 €","119,73 €",10/03/2014 0:00:00
11531,10/03/2014 0:00:00,USD,MXN,"9,85 €","9,85 €",10/03/2014 0:00:00
11532,10/03/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",10/03/2014 0:00:00
11533,10/03/2014 0:00:00,USD,VEB,"1.403,00 €","1.403,05 €",10/03/2014 0:00:00
11534,11/03/2014 0:00:00,USD,ARS,"3,60 €","3,60 €",11/03/2014 0:00:00
11535,11/03/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",11/03/2014 0:00:00
11536,11/03/2014 0:00:00,USD,BRL,"3,22 €","3,21 €",11/03/2014 0:00:00
11537,11/03/2014 0:00:00,USD,CAD,"1,56 €","1,55 €",11/03/2014 0:00:00
11538,11/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",11/03/2014 0:00:00
11539,11/03/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",11/03/2014 0:00:00
11540,11/03/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",11/03/2014 0:00:00
11541,11/03/2014 0:00:00,USD,JPY,"119,60 €","119,53 €",11/03/2014 0:00:00
11542,11/03/2014 0:00:00,USD,MXN,"9,85 €","9,84 €",11/03/2014 0:00:00
11543,11/03/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",11/03/2014 0:00:00
11544,11/03/2014 0:00:00,USD,VEB,"1.403,00 €","1.402,91 €",11/03/2014 0:00:00
11545,12/03/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",12/03/2014 0:00:00
11546,12/03/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",12/03/2014 0:00:00
11547,12/03/2014 0:00:00,USD,BRL,"3,09 €","3,10 €",12/03/2014 0:00:00
11548,12/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",12/03/2014 0:00:00
11549,12/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",12/03/2014 0:00:00
11550,12/03/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",12/03/2014 0:00:00
11551,12/03/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",12/03/2014 0:00:00
11552,12/03/2014 0:00:00,USD,JPY,"119,74 €","119,83 €",12/03/2014 0:00:00
11553,12/03/2014 0:00:00,USD,MXN,"9,85 €","9,86 €",12/03/2014 0:00:00
11554,12/03/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",12/03/2014 0:00:00
11555,12/03/2014 0:00:00,USD,VEB,"1.391,00 €","1.391,01 €",12/03/2014 0:00:00
11556,13/03/2014 0:00:00,USD,ARS,"3,62 €","3,62 €",13/03/2014 0:00:00
11557,13/03/2014 0:00:00,USD,AUD,"1,81 €","1,81 €",13/03/2014 0:00:00
11558,13/03/2014 0:00:00,USD,BRL,"3,14 €","3,13 €",13/03/2014 0:00:00
11559,13/03/2014 0:00:00,USD,CAD,"1,55 €","1,55 €",13/03/2014 0:00:00
11560,13/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",13/03/2014 0:00:00
11561,13/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",13/03/2014 0:00:00
11562,13/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",13/03/2014 0:00:00
11563,13/03/2014 0:00:00,USD,JPY,"118,21 €","118,18 €",13/03/2014 0:00:00
11564,13/03/2014 0:00:00,USD,MXN,"9,92 €","9,92 €",13/03/2014 0:00:00
11565,13/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",13/03/2014 0:00:00
11566,13/03/2014 0:00:00,USD,VEB,"1.410,00 €","1.409,98 €",13/03/2014 0:00:00
11567,14/03/2014 0:00:00,USD,ARS,"3,62 €","3,62 €",14/03/2014 0:00:00
11568,14/03/2014 0:00:00,USD,AUD,"1,81 €","1,82 €",14/03/2014 0:00:00
11569,14/03/2014 0:00:00,USD,BRL,"3,12 €","3,13 €",14/03/2014 0:00:00
11570,14/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",14/03/2014 0:00:00
11571,14/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",14/03/2014 0:00:00
11572,14/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",14/03/2014 0:00:00
11573,14/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",14/03/2014 0:00:00
11574,14/03/2014 0:00:00,USD,JPY,"118,74 €","118,84 €",14/03/2014 0:00:00
11575,14/03/2014 0:00:00,USD,MXN,"9,93 €","9,94 €",14/03/2014 0:00:00
11576,14/03/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",14/03/2014 0:00:00
11577,14/03/2014 0:00:00,USD,VEB,"1.405,00 €","1.405,02 €",14/03/2014 0:00:00
11578,15/03/2014 0:00:00,USD,ARS,"3,63 €","3,63 €",15/03/2014 0:00:00
11579,15/03/2014 0:00:00,USD,AUD,"1,81 €","1,81 €",15/03/2014 0:00:00
11580,15/03/2014 0:00:00,USD,BRL,"3,07 €","3,07 €",15/03/2014 0:00:00
11581,15/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",15/03/2014 0:00:00
11582,15/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",15/03/2014 0:00:00
11583,15/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",15/03/2014 0:00:00
11584,15/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",15/03/2014 0:00:00
11585,15/03/2014 0:00:00,USD,JPY,"118,16 €","118,16 €",15/03/2014 0:00:00
11586,15/03/2014 0:00:00,USD,MXN,"9,94 €","9,94 €",15/03/2014 0:00:00
11587,15/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",15/03/2014 0:00:00
11588,15/03/2014 0:00:00,USD,VEB,"1.418,00 €","1.417,92 €",15/03/2014 0:00:00
11589,16/03/2014 0:00:00,USD,ARS,"3,63 €","3,63 €",16/03/2014 0:00:00
11590,16/03/2014 0:00:00,USD,AUD,"1,82 €","1,82 €",16/03/2014 0:00:00
11591,16/03/2014 0:00:00,USD,BRL,"3,15 €","3,15 €",16/03/2014 0:00:00
11592,16/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",16/03/2014 0:00:00
11593,16/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",16/03/2014 0:00:00
11594,16/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",16/03/2014 0:00:00
11595,16/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",16/03/2014 0:00:00
11596,16/03/2014 0:00:00,USD,JPY,"118,35 €","118,39 €",16/03/2014 0:00:00
11597,16/03/2014 0:00:00,USD,MXN,"9,97 €","9,97 €",16/03/2014 0:00:00
11598,16/03/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",16/03/2014 0:00:00
11599,16/03/2014 0:00:00,USD,VEB,"1.418,00 €","1.418,04 €",16/03/2014 0:00:00
11600,17/03/2014 0:00:00,USD,ARS,"3,63 €","3,63 €",17/03/2014 0:00:00
11601,17/03/2014 0:00:00,USD,AUD,"1,82 €","1,82 €",17/03/2014 0:00:00
11602,17/03/2014 0:00:00,USD,BRL,"3,15 €","3,15 €",17/03/2014 0:00:00
11603,17/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",17/03/2014 0:00:00
11604,17/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",17/03/2014 0:00:00
11605,17/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",17/03/2014 0:00:00
11606,17/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",17/03/2014 0:00:00
11607,17/03/2014 0:00:00,USD,JPY,"118,73 €","118,72 €",17/03/2014 0:00:00
11608,17/03/2014 0:00:00,USD,MXN,"9,96 €","9,95 €",17/03/2014 0:00:00
11609,17/03/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",17/03/2014 0:00:00
11610,17/03/2014 0:00:00,USD,VEB,"1.418,00 €","1.417,91 €",17/03/2014 0:00:00
11611,18/03/2014 0:00:00,USD,ARS,"3,63 €","3,63 €",18/03/2014 0:00:00
11612,18/03/2014 0:00:00,USD,AUD,"1,82 €","1,82 €",18/03/2014 0:00:00
11613,18/03/2014 0:00:00,USD,BRL,"3,15 €","3,16 €",18/03/2014 0:00:00
11614,18/03/2014 0:00:00,USD,CAD,"1,56 €","1,57 €",18/03/2014 0:00:00
11615,18/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",18/03/2014 0:00:00
11616,18/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",18/03/2014 0:00:00
11617,18/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",18/03/2014 0:00:00
11618,18/03/2014 0:00:00,USD,JPY,"118,45 €","118,55 €",18/03/2014 0:00:00
11619,18/03/2014 0:00:00,USD,MXN,"9,96 €","9,96 €",18/03/2014 0:00:00
11620,18/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",18/03/2014 0:00:00
11621,18/03/2014 0:00:00,USD,VEB,"1.418,00 €","1.418,07 €",18/03/2014 0:00:00
11622,19/03/2014 0:00:00,USD,ARS,"3,63 €","3,63 €",19/03/2014 0:00:00
11623,19/03/2014 0:00:00,USD,AUD,"1,81 €","1,81 €",19/03/2014 0:00:00
11624,19/03/2014 0:00:00,USD,BRL,"3,09 €","3,08 €",19/03/2014 0:00:00
11625,19/03/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",19/03/2014 0:00:00
11626,19/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",19/03/2014 0:00:00
11627,19/03/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",19/03/2014 0:00:00
11628,19/03/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",19/03/2014 0:00:00
11629,19/03/2014 0:00:00,USD,JPY,"118,18 €","118,16 €",19/03/2014 0:00:00
11630,19/03/2014 0:00:00,USD,MXN,"9,94 €","9,93 €",19/03/2014 0:00:00
11631,19/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",19/03/2014 0:00:00
11632,19/03/2014 0:00:00,USD,VEB,"1.418,00 €","1.417,97 €",19/03/2014 0:00:00
11633,20/03/2014 0:00:00,USD,ARS,"3,65 €","3,65 €",20/03/2014 0:00:00
11634,20/03/2014 0:00:00,USD,AUD,"1,83 €","1,83 €",20/03/2014 0:00:00
11635,20/03/2014 0:00:00,USD,BRL,"3,11 €","3,12 €",20/03/2014 0:00:00
11636,20/03/2014 0:00:00,USD,CAD,"1,55 €","1,56 €",20/03/2014 0:00:00
11637,20/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",20/03/2014 0:00:00
11638,20/03/2014 0:00:00,USD,EUR,"1,00 €","1,00 €",20/03/2014 0:00:00
11639,20/03/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",20/03/2014 0:00:00
11640,20/03/2014 0:00:00,USD,JPY,"117,15 €","117,16 €",20/03/2014 0:00:00
11641,20/03/2014 0:00:00,USD,MXN,"10,06 €","10,07 €",20/03/2014 0:00:00
11642,20/03/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",20/03/2014 0:00:00
11643,20/03/2014 0:00:00,USD,VEB,"1.432,00 €","1.432,03 €",20/03/2014 0:00:00
11644,21/03/2014 0:00:00,USD,ARS,"3,66 €","3,66 €",21/03/2014 0:00:00
11645,21/03/2014 0:00:00,USD,AUD,"1,83 €","1,83 €",21/03/2014 0:00:00
11646,21/03/2014 0:00:00,USD,BRL,"3,12 €","3,11 €",21/03/2014 0:00:00
11647,21/03/2014 0:00:00,USD,CAD,"1,57 €","1,56 €",21/03/2014 0:00:00
11648,21/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",21/03/2014 0:00:00
11649,21/03/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",21/03/2014 0:00:00
11650,21/03/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",21/03/2014 0:00:00
11651,21/03/2014 0:00:00,USD,JPY,"118,04 €","118,00 €",21/03/2014 0:00:00
11652,21/03/2014 0:00:00,USD,MXN,"10,01 €","10,01 €",21/03/2014 0:00:00
11653,21/03/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",21/03/2014 0:00:00
11654,21/03/2014 0:00:00,USD,VEB,"1.445,00 €","1.444,94 €",21/03/2014 0:00:00
11655,22/03/2014 0:00:00,USD,ARS,"3,61 €","3,61 €",22/03/2014 0:00:00
11656,22/03/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",22/03/2014 0:00:00
11657,22/03/2014 0:00:00,USD,BRL,"3,16 €","3,16 €",22/03/2014 0:00:00
11658,22/03/2014 0:00:00,USD,CAD,"1,57 €","1,58 €",22/03/2014 0:00:00
11659,22/03/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",22/03/2014 0:00:00
11660,22/03/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",22/03/2014 0:00:00
11661,22/03/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",22/03/2014 0:00:00
11662,22/03/2014 0:00:00,USD,JPY,"118,39 €","118,44 €",22/03/2014 0:00:00
